date,XOM,JNJ,GE,T,WFC,JPM,CHL,WMT,PG,VZ,PFE,F,KO,CVX,NVS,BABA,V,FMX,ORCL,HD,DIS,MS,PM,TM,UBS,PEP,IBM,NVO,BAC,UL,UN,TSM,UNH,RIO,C,HSBC,BMY,TOT,MCD,MA,CVS,SNY,MMM,DCM,BP,GSK,ABBV,TJX,SAP,AGN,NKE,UPS,RY,NTT,HON,UTX,ABEV,SNP,BA,TD,LLY,ACN,UNP,LMT,RAI,USB,DEO,AZN,D,LOW,LYG,DHR,MTU,CL,BBL,CAJ,SAN,GS,SPG,AXP,AIG,BNS,LFC,BT,DOW,TMO,DD,EPD,CB,TWX,OXY,NEE,BLK,E,ABT,DUK,NGG,CRM,COP,EMC
15-11-27,81.23,102.37,30.36,33.57,55.39,67.17,57.82,59.89,75.7,45.23,32.79,14.53,43.15,90.37,85.84,81.38,79.84,97.91,39.18,134.74,115.13,33.78,87.42,124.37,19.18,100.74,138.46,54.74,17.48,43.57,44.64,22.45,114.34,33.11,54.21,40.12,67.85,49.23,114.23,98.67,94.63,44.31,157.99,19.51,34.83,40.96,60,71.34,79.05,319.76,67.16,104.18,56.35,38.06,104.06,96.8,4.9,61.61,146.95,40.7,83.65,107.46,84.5,225.91,46.84,43.9,115.81,34.05,67.37,77.34,4.45,96.85,6.57,66.56,24.59,30.37,5.35,190.47,190,71.85,63.68,45.44,17.58,37.48,52.01,139.96,67.09,25.64,115.06,69.78,75.19,99.37,358.39,32.42,45.42,67.51,70.14,79.97,53.48,25.4
15-11-30,81.66,101.24,29.94,33.67,55.1,66.68,57.47,58.84,74.84,45.45,32.77,14.33,42.62,91.32,85.24,84.08,79.01,96.38,38.97,133.88,113.47,34.3,87.39,124.42,19.16,100.16,139.42,54.97,17.43,42.85,43.74,22.76,112.71,33.08,54.09,39.9,67.01,49.45,114.16,97.92,94.09,44.22,156.58,19.02,34.6,40.51,58.15,70.6,79,313.89,66.14,103.01,56.85,37.27,103.95,96.05,4.77,61.88,145.45,40.82,82.04,107.22,83.95,219.16,46.25,43.89,114.56,34.05,67.37,76.6,4.43,96.39,6.46,65.68,24.25,30.22,5.4,190.02,186.24,71.64,63.58,45.55,17.5,37.4,52.13,138.4,67.34,25.39,114.85,69.98,75.59,99.86,363.72,32.29,44.92,67.76,69.45,79.69,54.05,25.34
15-12-01,81.89,102.36,30.17,33.77,55.71,67.61,58.81,58.99,75.94,45.58,33.62,14.56,42.89,92.48,85.95,84,79.91,98.1,39.23,134.43,115.39,35.27,87.78,125.92,19.36,101.06,141.28,56.19,17.81,42.98,43.79,23.28,116.26,33.4,54.88,40.65,68.26,49.63,114.45,97.93,95.45,44.05,156.9,19.52,34.77,40.92,59.02,70.78,79.72,322.49,66.66,104.38,57.59,37.92,104.15,96.7,4.81,62.77,147.74,41.36,86.5,108.13,84.4,220.2,46.13,44.31,115.8,34.77,67.41,77.13,4.57,96.65,6.58,65.83,24.82,30.42,5.46,193.07,188.66,72.2,64.12,45.51,17.44,37.18,53.42,138.35,67.28,25.2,116.13,71.04,76.69,100.57,361.73,32.31,45.46,68.06,69.71,81.01,54.61,25.54
15-12-02,79.55,102.05,29.97,33.56,55.08,66.66,58.46,58.35,75.79,44.92,32.9,14.26,42.77,90.25,85.02,85,79.04,97.52,38.7,133.81,114,34.89,87.3,125.74,19.33,99.48,139.7,56,17.62,43.05,44.14,23.19,117.64,32.48,54.14,40.13,67.78,48.57,113.72,97.1,94.5,43.87,155.7,19.56,33.82,40.92,57.72,70.73,79.13,317.46,66.32,103.3,57.57,38.1,103.1,95.25,4.82,62.17,146.96,41.19,84.56,107.59,82.08,218.94,46.28,43.77,115.17,34.32,66.14,76.3,4.47,95.98,6.53,65.68,24.37,30.37,5.32,190.26,183.02,71.2,63.5,44.86,17.29,36.58,52.29,136.77,67.27,24.52,115.38,70.02,75.31,97.99,358.92,32.22,45.22,66.13,68.89,80.88,52.55,25.82
15-12-03,78.41,100.79,30.03,33.1,54.2,65.8,57.68,59.04,75.74,44.56,32.39,13.98,42.46,88.85,84.56,82.59,78.29,94.69,37.81,130.93,111.89,34.45,87.34,124.72,19.34,99.09,138.92,55.91,17.3,42.11,43.16,22.93,115,31.8,53.51,39.66,66.45,48.24,113.39,95.96,92.85,43.12,154.38,19.77,33.26,40,56.12,69.84,78.49,312.95,64.56,102.29,57.2,37.89,102.4,94.7,4.95,61.66,145.56,40.64,83.06,105.93,79.2,215.46,45.24,43.2,113.73,33.57,65.17,75.12,4.47,94.55,6.46,65.58,23.74,30.22,5.28,185.2,181.69,70.42,62.36,44.43,16.95,35.95,51.86,132.57,66.23,23.53,113.77,69.16,72.43,96.42,352,32.15,44.15,66.23,68.27,79.93,51.61,25.57
15-12-04,78.86,102.95,30.49,34.11,55.67,67.89,58.7,59.66,77.83,45.71,32.8,14.2,43.29,89.71,86.22,84.85,80.4,94.84,39.16,134.53,114.24,35.32,89.7,125.9,19.64,101.06,140.43,57.03,17.8,42.83,43.58,23.31,117.74,31.75,55.09,39.86,69.11,47.82,116.2,98.7,95.46,43.35,158.22,19.65,32.67,40.27,57.18,70.99,78.98,316.5,66.16,103.26,57.32,38.41,104.55,95.73,4.87,61.76,148.5,41.02,86.62,109.1,78.31,218.39,46.76,44.34,115.02,33.92,66.6,76.76,4.54,96.53,6.59,66.34,24.19,30.6,5.42,189.99,187.36,71.1,63.99,44.44,17,36.44,53.31,137.07,67.75,22.93,117.66,70.61,71.72,98.14,360.76,31.8,45.3,67.04,68.56,82.14,51.19,25.92
15-12-07,76.8,103.32,30.37,34.27,55.42,67,58.45,60.5,78.37,46.06,32.66,14.12,43.2,87.28,85.58,84.76,79.55,93.59,38.82,133.93,113.83,34.68,88.79,125.15,19.36,100.67,139.55,57.35,17.54,43.31,44.05,23.24,115.91,31.01,54.4,39.41,68.84,46.65,116.42,97.82,96.34,43.36,157.75,19.43,31.26,40,56.27,70.98,79.27,316.51,65.8,102.45,55.8,37.78,104.18,95.91,4.88,58.75,148.45,39.98,86.38,108.94,77.29,219.13,46.68,44.11,114.35,33.99,66.14,76.45,4.43,96.3,6.52,66.34,23.12,30.48,5.24,185.49,187.83,70.61,62.8,42.93,16.76,36.14,52.03,135.53,67.1,21.86,117.13,70.36,69.32,98.57,355.47,30.95,45.56,68.5,68.63,80.68,48.99,26.14
15-12-08,74.63,102.42,30.19,33.85,54.4,65.96,57.77,59.61,77.75,45.7,32.53,13.97,43.01,86.44,84.97,84.38,79.07,93.7,38.73,133.84,112.48,34.06,88.77,122.52,19.03,100.17,138.05,57.01,17.19,42.8,43.58,23.08,115.88,28.5,53.39,38.37,69.4,46.12,116.53,98.18,95.66,42.77,156.79,19.31,31.27,39.5,56.67,71.33,78.89,310.47,65.85,101.16,54.65,37.71,102.66,94.23,4.81,58.34,144.99,39.1,86.41,108.91,75.6,218.81,46.42,43.55,112.44,33.55,65.91,77.17,4.33,95.77,6.38,66.18,21.96,30.17,5.08,182.92,187.96,69.91,62.75,42.29,16.38,35.45,50.9,136.05,66.6,22.65,115.95,68.82,67.3,99.34,348.94,30.06,45.55,68.44,68.61,81.08,48.3,26
15-12-09,75.63,102.15,30.47,33.57,54.12,65.46,57.39,59.13,77.7,45.36,32.29,13.89,42.66,87.6,83.96,83.42,77.88,93.18,38.58,131.9,111.47,33.37,88.02,123.9,19.01,99.13,136.61,56.76,17.1,42.86,43.34,22.73,115.05,29.41,52.81,38.63,68.56,46.66,116.58,97.82,94.98,42.24,156.05,19.22,31.81,39.61,56.03,70.81,78.27,306.41,64.42,100.46,54.95,37.32,101.89,94.16,4.89,58.46,144.24,39.64,83.86,107.29,77.54,217.54,45.42,43.01,111.72,33.46,66.19,76.12,4.35,94.47,6.34,66.08,22.67,29.8,5.11,180.71,187.25,69.86,62.18,42.44,16.09,35.19,56.97,134.39,74.49,24.21,114.89,68.3,67.95,98.76,344.57,30.61,44.96,68.61,68.87,79.71,48.47,26
15-12-10,75.69,102.64,30.65,33.67,54.34,65.61,57.77,59.56,77.79,45.32,32.36,13.96,42.76,89.3,85.1,84.33,78.12,92.78,38.19,132.54,110.76,33.42,87.73,124.89,18.86,98.9,136.78,56.92,17.2,42.57,43.02,22.65,116.21,29.9,52.65,38.72,68.94,46.73,117.2,97.61,94.74,41.85,157.52,19.35,31.8,39.92,55.78,71.48,78.37,305.7,64.32,100.45,54.41,37.71,101.76,93.87,4.7,57.15,146.41,39.62,84.91,107.6,77.45,218.88,44.98,43.18,111,33.47,65.2,76.17,4.41,94.65,6.41,66.13,22.47,30.14,5.08,182.11,185.03,70.11,60.98,42.03,16,35.43,54.91,135.13,74.55,23.43,114.73,67.84,68.42,97.6,345.25,30.42,45.31,67.43,68.77,79.38,49.22,26.05
15-12-11,74.34,101.68,30.26,33.17,53.31,64.07,56.83,59.36,77.78,44.82,32.06,13.64,42.27,86.44,84.52,79.74,76.11,91,37.21,130.44,108.04,32.08,86.32,123.67,18.35,97.78,134.57,55.54,16.73,41.85,42.38,22.18,115.98,28.53,51.11,37.87,67.62,45.55,116.08,94.83,93.24,41.85,154.83,19.14,30.79,39.31,54.04,70.56,77.21,302.07,63.14,97.46,53.13,37.08,98.23,93.3,4.62,55.73,144.62,38.79,83.29,105.3,77.28,217.2,44.56,42.22,109.98,33.25,64.89,75.01,4.3,93.02,6.2,65.21,21.16,29.91,4.97,176.56,184.6,68.86,59.46,40.78,15.42,34.89,53.37,134.2,70.44,22.39,113.08,65.47,66.03,97.41,322.78,29.75,44.36,67.84,68.61,76.87,48.13,25.91
15-12-14,76.03,102.15,30.26,33.6,53.2,64.27,56.87,60.39,78.29,45.45,32.18,13.62,42.45,89.33,84.56,80.57,76.87,91.56,37.65,132.01,109.35,31.88,87.16,122.5,18.31,97.95,135.93,55.96,16.8,41.92,42.33,22.22,115.85,28.15,51.1,37.91,68.64,45.26,116.26,96.3,94.11,41.51,157.63,19.51,30.22,39.1,55.44,70.93,77.48,303.02,63.93,97.87,52.72,38.52,98.98,93.03,4.59,55.91,143,38.74,84.68,106.36,76.88,216.58,45.04,42.43,109.89,33,65.4,75.65,4.25,93.37,6.26,65.85,20.72,30.15,4.89,176.4,185.97,68.83,58.42,40.5,15.94,34.85,51.29,135.41,67.92,22.16,114.1,64.26,66.65,97.98,319.6,29.41,44.81,68.45,68.3,76.99,49.53,25.75
15-12-15,79.43,104.13,30.32,33.81,54.91,66.1,57.33,59.64,79.68,45.55,32.26,13.87,43.07,92.76,85.28,82.49,78.62,94.62,38.21,131.29,112.16,32.84,87.84,122.17,18.69,99.39,137.79,56.11,17.42,42.45,42.99,22.82,117.61,28.18,52.52,38.44,70.22,46.14,116.93,98.43,92.59,42.94,148.13,19.29,30.75,39.34,56.39,70.45,78.26,304.66,64.3,98.9,53.58,38.24,98.47,93.26,4.56,57.82,146.53,39.23,85.52,106.72,76.41,214.84,45.06,43.67,109.46,33.26,66.15,74.9,4.28,92.56,6.23,66.76,20.87,30.2,5.01,182.01,189.7,70.15,59.94,41.15,16.28,35.23,50.57,137.49,66.5,22.42,115.8,64.71,68.44,98.72,329.54,29.98,45.59,68.84,68.3,77.37,50.56,25.9
15-12-16,79.15,105.25,30.98,34.4,55.85,67.53,58.06,60.3,80.99,46.51,32.58,14.36,43.84,93.44,86.51,84.63,79.86,94.8,38.91,132.9,113.79,33.61,90.15,126.66,19.16,101.08,139.29,57.2,17.75,43.3,43.9,23.16,118.83,28.96,53.9,39.5,70.71,45.76,117.84,100.04,97.56,43.63,149.95,20.52,30.87,40.24,57.63,71.85,78.48,309.07,65.46,100.51,54.44,39.78,104.08,95.13,4.73,60.98,148.11,39.93,86.29,109.08,78.91,217.5,45.98,44.36,111.04,33.79,67.57,76.13,4.34,94.13,6.43,68.33,21.67,30.68,5.15,186.21,193.34,70.71,60.93,41.48,16.52,35.53,50.72,140.45,66.23,23.48,116.9,65.9,68.87,103.65,331,30.27,46.05,70.03,69.63,78.89,49.35,26
15-12-17,77.96,103.64,30.55,34.03,55.47,66.28,57.1,58.98,80.29,46.1,32.33,13.98,43.49,90.54,85.3,83.56,78.69,94.97,36.93,131.35,112.01,32.38,89.08,124.8,19.21,100.2,136.75,56.5,17.3,42.82,43.31,22.96,119.22,27.52,52.84,39.59,69.28,44.45,117.5,99.33,94.71,42.94,148.85,20.36,30.35,39.83,56.38,70.65,78.41,309.51,65.11,100,53.69,39.32,102.31,93.87,4.62,59.72,145.56,39.33,86.22,103.26,77.33,215.22,45.5,43.83,108.81,33.36,67.54,74.9,4.29,91.89,6.34,67.33,21.01,30.13,5.11,182.61,193.47,69.57,60.13,40.97,16.31,34.99,50.25,138.16,65.23,23.12,115.6,64.86,66.42,103.41,330.21,29.62,45.26,70.5,69.17,78.43,47.28,25.57
15-12-18,77.28,101.95,30.28,33.6,53.79,64.4,56.61,58.85,78.13,45.56,31.99,13.8,42.5,89.81,84.77,82.65,76.32,93.26,36.35,130.29,107.72,31.29,86.92,124.39,19.13,97.9,134.9,56.45,16.76,42.15,42.72,22.93,115.82,27.38,51.21,39.28,67.64,44.32,116.66,96.29,94.86,42.64,146.92,20.18,30.15,39.43,55.74,69.32,78.12,306.58,64.26,98,53.29,38.71,101.83,92.34,4.44,59.74,139.58,39.22,84.77,101.93,75.43,212.18,44.7,42.36,107.17,32.8,66.9,73.89,4.26,91.23,6.18,65.57,21.3,30,5,175.49,190.52,67.87,59.6,40.32,16.41,34.02,49.63,134.51,63.4,23.43,113.69,63.51,65.96,102.11,321.47,29.28,43.7,69.6,68.24,77.03,45.93,25.35
15-12-21,77.26,101.58,30.4,34.09,54.02,65.54,56.77,59.55,78.95,45.9,32.46,13.73,42.78,89.24,84.68,82.87,77.17,94.11,36.42,131.31,106.59,31.68,86.62,124.65,19.16,98.62,135.5,57.12,16.97,42.22,42.56,22.95,117.41,27.64,51.79,39.46,68.04,44.53,117.69,97.04,95.95,42.51,147.48,20.55,30.13,39.82,56.2,69.61,78.68,309.92,64.9,96.89,53.34,39.43,102.6,93.61,4.45,59.5,140.9,39.23,86.04,102.99,75.49,215.47,45.28,42.59,107.5,32.94,66.56,74.89,4.29,92.48,6.17,65.98,21.51,30.54,4.85,177.75,191.84,68.4,59.97,40.3,16.48,34.05,50.97,137.55,63.82,24.22,115.24,63.41,66.14,102.3,325.55,29.3,44.04,69.81,68.54,77.29,45.1,25.53
15-12-22,77.65,102.71,30.49,34.41,54.34,65.68,56.78,60.54,79.6,46.34,32.52,14.2,43.29,90.27,84.85,84.84,77.38,95.1,36.59,131.88,106.74,32.22,87.66,125.58,19.39,99.8,137.93,56.97,17.08,42.5,42.78,23.06,117.44,28.26,52.01,39.57,68.31,44.47,117.72,97.54,98.27,42.8,148.97,20.68,30.79,39.9,57.59,70.4,79.1,310.59,65.92,98,53.37,39.55,104.16,94.87,4.49,60.25,142.38,39.18,85.91,103.76,77.06,217.58,45.9,42.7,108.16,33.23,67.14,75.16,4.3,92.74,6.23,66.58,21.93,31.05,4.93,180.05,192.6,68.85,60.73,40.45,16.38,34.32,51.5,139.53,64.63,24.72,117.23,64.12,66.98,102.91,330.51,29.56,44.48,70.95,68.46,77.86,46.28,25.77
15-12-23,80.19,103.49,30.95,34.78,55.04,66.73,57.41,61.09,79.92,46.95,32.56,14.36,43.67,93.81,86.64,84.8,78.56,94.24,36.93,133.11,105.56,32.6,89.08,127.15,19.67,100.64,138.54,57.69,17.34,43.38,43.63,23.08,118.69,29.86,52.63,40.34,68.99,46.24,118.8,98.73,98.51,43.78,151.16,20.92,32.35,40.96,58.58,71.3,79.81,310.57,64.36,97.24,54.1,40.13,104.96,96.3,4.59,63.61,144.06,39.58,86.2,104.42,78.77,217.93,46.47,43.48,110.26,33.96,68.08,76.16,4.46,93.72,6.36,67.16,23.23,31.36,5.07,182.95,194.03,69.97,61.41,41.45,16.77,35.31,52.53,141.02,66.03,25.63,117.98,64.49,69.21,103.98,339.64,30.76,45.1,72,69.92,78.04,49.03,26.04
15-12-24,79.33,103.72,30.83,34.66,54.82,66.6,57.13,60.83,79.79,46.71,32.62,14.31,43.54,92.05,86.47,83.71,78.26,94.59,37.01,132.9,105.86,32.48,88.86,125.77,19.68,100.54,138.25,57.75,17.27,43.38,43.56,23.15,118.34,29.72,52.71,40.36,68.97,45.89,118.57,98.59,98.86,43.15,151.19,20.46,32.12,40.93,58.46,70.89,80.05,311.23,63.18,97.34,54.57,39.49,104.65,96.3,4.57,63.64,143.53,39.73,85.85,104.23,78.8,218.56,46.44,43.42,109.71,34.13,67.77,76.28,4.47,93.4,6.35,66.99,23.23,31.27,5.1,182.47,194.35,70.16,61.7,41.83,16.77,34.88,52.31,141.32,66.4,25.95,118.19,64.39,69.2,103.93,337.4,30.59,45.1,72.04,70.15,77.83,48.59,26.01
15-12-28,78.74,103.22,30.9,34.76,54.68,66.38,56.29,60.75,79.92,46.75,32.42,14.18,43.49,90.36,86.75,82.14,78.53,94.98,36.79,132.68,107.25,32.17,88.59,124.47,19.75,100.68,137.61,58.29,17.13,43.43,43.71,23.01,118.33,29.4,52.38,40.03,69.17,45.37,118.75,98.53,98.42,43.08,151.22,20.58,31.71,40.92,58.75,70.67,80.31,308.88,63.81,97,54.2,39.65,104.33,96.09,4.67,61.09,144.54,39.45,85.49,104.08,78.34,218.41,46.28,43.05,109.46,34.09,67.86,76.44,4.44,93.41,6.28,66.89,22.96,30.53,4.99,181.62,194.08,69.76,61.6,41.37,16.37,34.72,52.23,140.7,66.47,24.94,118.26,64.48,67.99,103.99,342.45,30.44,45.03,71.92,70.01,78.2,47.19,25.91
15-12-29,79.16,104.03,31.28,34.93,55.29,67.07,56.86,61.61,80.36,47.21,32.83,14.23,43.71,91.25,88.05,83.26,79.21,94.35,37.04,133.7,107.08,32.55,89.36,124.76,19.91,101.45,139.78,58.77,17.28,43.96,44.23,23.08,119.82,29.27,52.98,40.28,69.74,45.85,120.07,99.72,99.36,43.8,152.89,20.78,31.87,41.19,59.45,71.76,80.91,314.49,64.26,97.72,54.9,40.12,105.34,97.27,4.68,61.31,147.35,40.02,86.25,105.32,78.97,220.47,46.52,43.52,111.05,34.46,68.64,77.13,4.46,94.17,6.37,67.65,23.17,30.79,5.01,183.53,195.79,70.55,62.54,42.08,16.52,35.05,52.79,143.03,67.57,24.97,119.47,64.84,68.19,104.65,343.6,30.69,45.82,72.37,70.89,79.44,47.77,25.98
15-12-30,78.11,103.78,31.05,34.74,54.89,66.59,56.46,61.68,80.07,46.77,32.75,14.17,43.57,90.09,87.53,81.68,78.35,91.99,36.92,133.35,106.34,32.23,88.98,123.22,19.7,101.15,139.34,58.72,17.05,43.75,44.04,22.88,118.92,29.09,52.3,39.7,69.52,45.16,119.43,98.87,98.74,43.41,151.91,20.59,31.31,41.04,59.8,71.36,80.15,315.06,63.25,97.09,54.37,39.79,104.46,96.9,4.46,60.04,146.41,39.6,86.2,105.86,78.51,219.8,46.67,43.01,110.61,34.49,68.68,76.86,4.42,93.35,6.3,67.53,22.82,30.42,4.95,182.01,195.16,70.16,62.51,41.54,16.05,34.81,51.66,142.86,67.33,24.9,118.2,64.44,67.02,104.91,342.05,30.02,45.27,72.19,70.69,79.14,46.6,25.72
15-12-31,77.95,102.72,31.15,34.41,54.36,66.03,56.33,61.3,79.41,46.22,32.28,14.09,42.96,89.96,86.04,81.27,77.55,92.35,36.53,132.25,105.08,31.81,87.91,123.04,19.37,99.92,137.62,58.08,16.83,43.12,43.32,22.75,117.64,29.12,51.75,39.47,68.79,44.95,118.14,97.36,97.77,42.65,150.64,20.5,31.26,40.35,59.24,70.91,79.1,312.5,62.5,96.23,53.58,39.74,103.57,96.07,4.46,59.98,144.59,39.17,84.26,104.5,78.2,217.15,46.15,42.67,109.07,33.95,67.64,76.04,4.36,92.88,6.22,66.62,22.65,30.13,4.87,180.23,194.44,69.55,61.97,40.44,15.99,34.61,51.48,141.85,66.6,25.58,116.85,64.67,67.61,103.89,340.52,29.8,44.91,71.39,69.54,78.4,46.69,25.68
16-01-04,77.46,100.48,30.71,34.35,52.91,63.62,55.08,61.46,78.37,45.87,31.95,13.97,42.4,88.85,85.75,76.69,75.7,90.84,35.75,131.07,102.98,31.48,87,121.46,19.13,98.77,135.95,57.3,16.43,42.2,42.24,22.09,116.46,28.41,51.13,38.59,67.03,44.37,117.58,94.81,96.46,42.2,146.82,20.59,31.06,40.45,57.61,70.83,77.14,307.47,61.52,94.84,52.4,39.17,102.57,95.57,4.27,58.38,140.5,38.56,82.87,101.83,78.97,213.21,45.2,41.48,107.75,33.4,67.47,75.28,4.32,91.68,6.16,64.71,22.24,29.86,4.79,177.14,192.34,67.59,60.43,39.86,15.22,34.3,49.93,138.75,63.07,26.44,113.73,64.92,67.41,103.57,333.1,29.42,42.93,71.19,68.94,76.71,46.88,25.59
16-01-05,78.12,100.9,30.74,34.59,52.89,63.73,54.11,62.92,78.62,46.5,32.18,13.72,42.55,89.61,86.21,78.63,76.27,90.88,35.64,130.43,100.9,31.28,87.87,121.14,19.02,99.45,135.85,57.98,16.43,42.1,42.11,21.95,116.68,28.65,50.86,38.5,68.35,43.42,119.2,94.99,96.74,42.25,147.46,21,30.93,40.68,57.37,71.94,76.97,308.73,62.38,95.78,52.07,40.52,103.41,95.72,4.33,58.43,141.07,38.26,84.11,102.36,78.21,218.26,46.57,41.68,108.35,33.9,68.05,75.44,4.3,91.85,6.24,65,22.25,29.9,4.7,174.09,196.17,66.55,60.64,40.14,15.19,34.28,49.55,138.51,64.28,26.21,114.88,65.52,68.53,104.58,333.96,29.19,42.92,71.7,69.06,77.05,47.4,25.51
16-01-06,77.47,100.39,30.25,34.06,51.88,62.81,52.77,63.55,77.86,45.52,31.61,13.11,42.32,86.07,85.03,77.33,75.27,89.11,35.82,129.08,100.36,30.5,87.85,118.38,18.78,99.48,135.17,57.29,16.08,41.5,41.45,21.34,115.49,27.03,50.12,37.17,67.15,42.65,118.4,93.35,95.56,41.79,144.49,20.6,30.3,40.24,57.38,70.09,77.65,303.45,61.49,94.42,50.84,40.83,102.24,93.12,4.28,56.12,138.83,37.05,83.58,102.16,74.83,217.63,47.77,41.05,107.22,33.34,68.47,73.94,4.18,90.78,6.13,64.14,20.87,29.34,4.51,169.84,195.69,64.42,59.75,39.17,14.86,34.24,48.46,137.45,63.38,25.09,112.74,68.62,65.44,104.24,330.16,28.47,42.56,71.86,69.71,76.29,45.35,25.25
16-01-07,76.23,99.22,28.97,33.51,50.4,60.27,51.37,65.03,77.18,45.27,31.4,12.7,41.62,83.02,83.94,72.72,73.79,87.08,35.04,125.4,99.5,28.98,87.25,115.57,18.3,97.57,132.86,56.05,15.5,40.85,40.97,21.1,112.09,25.81,47.56,36.39,65.29,41.63,115.66,91.64,94.18,41.27,140.97,20.51,29.43,39.01,57.21,69.99,77.21,303.15,59.85,92.6,49.87,40.2,99.23,91.9,4.11,53.71,133.01,36.22,81.41,99.16,73.08,213.29,47.23,40.27,104.7,32.14,68.51,72.07,4.08,88.45,5.99,63.01,19.58,28.45,4.42,164.62,191.56,63.84,58.32,38.53,14.32,33.52,46.64,134.31,61.5,24.18,111.58,70.2,64.26,104.7,315.73,28.2,41.54,71.2,69.26,74.3,44.06,24.85
16-01-08,74.69,98.16,28.45,33.54,49.56,58.92,51.51,63.54,75.97,44.83,31,12.54,41.51,82.13,81.56,70.8,72.88,85.25,34.65,123.9,99.25,28.38,86.71,113.06,17.37,97.21,131.63,54.76,15.2,40.45,40.47,20.81,110.16,25.07,46.13,36.15,63.63,40.61,115.48,89.89,93.56,40.4,140.49,20.28,28.91,39.42,55.65,66.93,76.9,299.46,58.87,91.39,49.48,40.02,98.43,90.4,4.18,54.48,129.99,36.06,81.25,98.2,73.86,212.91,47.12,39.7,104.58,31.77,69.52,70.88,4.08,88.5,5.82,62.55,18.97,28.04,4.29,163.94,186.1,63.63,57.45,38.55,14.12,33.79,46.28,134.16,61.17,24.25,109.96,71.17,63.17,105.17,307.78,27.55,40.67,71.04,68.37,73.23,43.29,24.47
16-01-11,73.69,97.57,28.58,33.95,50.09,58.83,51.65,64.22,76.67,45.09,31.07,12.77,41.58,80.77,81.64,69.92,73.92,85.27,34.94,125.78,99.92,28.46,89.17,114.81,17.58,97.44,133.23,54.53,15.31,40.68,40.6,20.93,109.58,24.74,46.85,36.43,62.98,40.81,116.69,90.58,94.92,40,140.46,20.39,28.84,39.29,53.88,67.8,78.56,299.37,59.55,91.66,49.46,40.06,98.42,90.5,4.11,54.49,130.21,36.09,80.27,99.23,74.81,215.35,48.45,39.86,105.23,31.54,69.41,72.68,4.12,88.45,5.9,62.81,18.76,28.28,4.43,165.73,186.71,64.05,57.69,38.07,13.89,33.93,45.4,134.88,59.18,23.1,110.29,69.61,61.22,105.58,308.32,27.65,40.73,71.83,69.1,73.18,41.12,24.42
16-01-12,75.2,98.24,28.64,33.9,51.36,58.96,51.79,63.62,76.51,44.93,31,12.85,42.12,82.15,82.24,72.68,74.76,86.11,35.37,127.49,101.46,28.46,89.09,115.83,17.67,97.62,132.9,55.43,15.31,41.44,41.5,20.75,112.26,24.02,46.88,36.61,63.44,40.88,117.44,91.44,95.69,40.49,140.86,20.72,28.65,39.45,54.84,68.92,80.36,296.03,59.94,93,49.75,40.32,99.17,90.5,4.2,54.77,131.92,36.73,80.4,101.01,76.27,217.96,48.25,40.62,106.27,31.7,68.9,73.27,4.08,88.55,5.79,63.38,18.14,28.06,4.48,165.71,185.54,64.4,57.96,37.91,13.74,34.36,44.79,136.97,58.6,23.35,112.1,71.09,60.97,105.38,313.59,27.73,41.46,71.27,68.12,74.46,40.25,24.66
16-01-13,75.65,97.02,28.24,33.74,49.73,57.34,51.7,61.92,75.85,44.15,30.37,12.2,41.85,81.33,81.09,70.29,73.1,85.41,34.08,121.4,98.48,26.89,88.31,114.99,17.28,96.5,131.17,54.13,14.9,40.88,40.76,20.48,109.23,23.81,45.19,35.97,61.28,40.42,115.12,89.19,94.11,39.62,138.72,20.88,28.77,39.16,51.18,67.69,78.43,287.33,58.78,90.61,48.2,39.8,97.1,88.83,4.14,53.77,128.12,35.89,79.3,99.26,73.85,214.4,47.39,39.01,105.27,31.45,69.02,69.9,3.89,86.52,5.73,62.91,17.86,27.9,4.36,158.99,184.27,62.85,56.67,36.94,13.44,33.81,43.63,133.77,56.79,21.79,110.06,70.65,60.4,104.62,304.61,27.47,40.28,71.7,67.89,72.35,39,24.19
16-01-14,79.12,98.89,29.06,34.3,50.64,58.2,52.34,63.06,76.15,44.87,31.11,12.19,41.88,85.47,82.7,72.25,73.8,87.6,34.79,119.62,99.11,27.15,87.88,116.29,17.42,95.81,132.91,54.96,14.99,41.12,41.02,21.82,110.76,25.2,45.38,36.42,63.51,42.84,116.62,90.71,95.51,40.04,141.18,20.84,30.83,40.28,54.56,68.47,79.72,299.12,58.51,91.15,48.41,40.38,98.74,89.01,4.23,54.81,129.2,35.68,82.54,101.88,75.42,216.42,47.4,39.93,104.79,31.81,69.67,69.91,3.92,87.31,5.86,63.53,19.31,28.3,4.47,161.39,185.66,63.29,57.3,37.32,13.66,34.03,44.24,135.79,57.4,23.04,111.02,70.55,64,105.69,310,28.81,41.1,72.37,68.53,73.07,41.25,24.67
